epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,934.929,1.45884,0.93921,1.2619,0.80775,0.83333,0.8576,0.47023,1.16035,0.83425,1.00176,0.0013367,0.0013367,0.0013367
69,948.189,1.46326,0.92062,1.26757,0.77993,0.8125,0.86875,0.46123,1.17967,0.79666,1.06635,0.0013268,0.0013268,0.0013268
70,961.366,1.45784,0.92305,1.27776,0.77174,0.82292,0.85226,0.48847,1.08375,0.76395,0.98891,0.0013169,0.0013169,0.0013169
71,974.713,1.451,0.89392,1.25833,0.76702,0.89168,0.87644,0.48426,1.10943,0.66753,0.98033,0.001307,0.001307,0.001307
72,987.955,1.44466,0.90212,1.25807,0.82624,0.8125,0.86526,0.49591,1.04951,0.78053,0.98145,0.0012971,0.0012971,0.0012971
73,1001.23,1.4531,0.9136,1.26763,0.85658,0.80884,0.88003,0.51393,1.0945,0.81185,0.9814,0.0012872,0.0012872,0.0012872
74,1014.4,1.4463,0.9159,1.26456,0.79589,0.77173,0.85622,0.51128,1.03947,0.67781,0.97319,0.0012773,0.0012773,0.0012773
75,1027.57,1.42422,0.8743,1.24661,0.78877,0.81687,0.87344,0.52278,1.0752,0.71195,0.98186,0.0012674,0.0012674,0.0012674
76,1040.84,1.42043,0.84459,1.2491,0.85823,0.8125,0.88355,0.47101,1.12898,0.78868,1.01694,0.0012575,0.0012575,0.0012575
77,1054.21,1.40399,0.86217,1.24204,0.86968,0.83418,0.89857,0.51897,1.07585,0.78374,0.95625,0.0012476,0.0012476,0.0012476
78,1067.56,1.43192,0.87294,1.25657,0.75328,0.85872,0.89181,0.51332,1.04836,0.60764,0.96902,0.0012377,0.0012377,0.0012377
79,1080.8,1.41427,0.86782,1.25498,0.83154,0.85417,0.88795,0.51818,1.04124,0.67948,0.96784,0.0012278,0.0012278,0.0012278
80,1094.09,1.39098,0.86637,1.23008,0.81686,0.88542,0.90141,0.5189,1.08799,0.65622,0.98867,0.0012179,0.0012179,0.0012179
81,1107.34,1.39131,0.85338,1.23639,0.79665,0.81618,0.86622,0.50596,1.07332,0.88237,0.99721,0.001208,0.001208,0.001208
82,1121.38,1.36082,0.83235,1.23282,0.82802,0.83333,0.8714,0.53369,1.01972,1.20553,0.95495,0.0011981,0.0011981,0.0011981
83,1135.11,1.41332,0.87274,1.24171,0.87957,0.76082,0.86969,0.52411,1.04908,0.72886,0.95779,0.0011882,0.0011882,0.0011882
84,1148.49,1.3884,0.84641,1.2376,0.88414,0.79491,0.88639,0.5439,1.01453,0.64199,0.95022,0.0011783,0.0011783,0.0011783
85,1162.01,1.38221,0.84224,1.22231,0.87899,0.83236,0.90488,0.5146,1.08536,0.68468,0.98801,0.0011684,0.0011684,0.0011684
86,1175.53,1.37659,0.82424,1.21617,0.83527,0.84511,0.89849,0.49336,1.09095,0.94543,0.98903,0.0011585,0.0011585,0.0011585
87,1189.14,1.36306,0.81988,1.22345,0.90675,0.81037,0.89176,0.50178,1.10279,0.87799,0.99994,0.0011486,0.0011486,0.0011486
88,1202.58,1.31779,0.79397,1.19392,0.87721,0.84375,0.90384,0.53554,1.02679,0.65655,0.93919,0.0011387,0.0011387,0.0011387
89,1216.15,1.3481,0.81171,1.21521,0.88141,0.78125,0.90113,0.51425,1.05214,0.6977,0.95681,0.0011288,0.0011288,0.0011288
90,1229.6,1.36076,0.83091,1.21856,0.84487,0.85096,0.88447,0.54697,1.02687,0.64467,0.9686,0.0011189,0.0011189,0.0011189
91,1243.48,1.32924,0.80631,1.21078,0.87565,0.8125,0.89327,0.5402,1.03035,0.61579,0.95774,0.001109,0.001109,0.001109
92,1256.96,1.34267,0.8335,1.2075,0.86747,0.80208,0.89285,0.52601,1.02137,0.62166,0.95933,0.0010991,0.0010991,0.0010991
93,1270.62,1.30835,0.78796,1.18637,0.85529,0.86194,0.90463,0.52993,1.09196,0.63791,1.02314,0.0010892,0.0010892,0.0010892
94,1283.79,1.33913,0.78963,1.2062,0.88422,0.82292,0.90665,0.52598,1.03486,0.61399,0.95809,0.0010793,0.0010793,0.0010793
95,1297.07,1.33662,0.80423,1.19891,0.82135,0.86458,0.89153,0.51431,1.04738,0.74842,0.94388,0.0010694,0.0010694,0.0010694
96,1310.26,1.33102,0.79478,1.22313,0.83261,0.79167,0.87181,0.5248,1.06193,0.72221,0.97463,0.0010595,0.0010595,0.0010595
97,1323.44,1.32612,0.80516,1.20702,0.88824,0.74512,0.87068,0.5045,1.11923,0.90134,1.00374,0.0010496,0.0010496,0.0010496
98,1336.67,1.31347,0.80713,1.19094,0.89579,0.8059,0.89472,0.53108,1.0567,0.62071,0.957,0.0010397,0.0010397,0.0010397
99,1349.91,1.31743,0.76296,1.18374,0.85557,0.86458,0.91585,0.54789,1.03379,0.61959,0.95517,0.0010298,0.0010298,0.0010298
100,1363.12,1.29214,0.77148,1.17633,0.87013,0.84375,0.89876,0.54311,1.03221,0.63253,0.95238,0.0010199,0.0010199,0.0010199
101,1376.21,1.30934,0.77739,1.19826,0.92957,0.83333,0.91428,0.52837,1.06208,0.60233,0.9621,0.00101,0.00101,0.00101
102,1389.45,1.297,0.76848,1.18141,0.87972,0.85417,0.91374,0.53946,1.05699,0.5934,0.96748,0.0010001,0.0010001,0.0010001
103,1402.63,1.27972,0.74418,1.17134,0.91751,0.83333,0.9103,0.5383,1.03132,0.58282,0.98179,0.0009902,0.0009902,0.0009902
104,1415.87,1.28243,0.77253,1.1843,0.91939,0.83171,0.90725,0.56187,1.02351,0.6709,0.95651,0.0009803,0.0009803,0.0009803
105,1429.02,1.30372,0.76402,1.19715,0.90496,0.83333,0.93274,0.55992,1.04823,0.74087,0.99689,0.0009704,0.0009704,0.0009704
106,1442.13,1.25512,0.74683,1.15438,0.88472,0.79947,0.90341,0.55261,1.00774,1.73805,0.94416,0.0009605,0.0009605,0.0009605
107,1455.12,1.26603,0.74067,1.1666,0.88779,0.875,0.92523,0.55688,1.01316,0.8236,0.96523,0.0009506,0.0009506,0.0009506
108,1468.2,1.26727,0.73185,1.16937,0.86623,0.80946,0.90678,0.56375,1.01416,0.61004,0.9519,0.0009407,0.0009407,0.0009407
109,1481.4,1.24267,0.74521,1.15218,0.8858,0.88542,0.91287,0.54405,1.04075,0.63734,0.95479,0.0009308,0.0009308,0.0009308
110,1494.56,1.24197,0.72491,1.1557,0.89782,0.8125,0.91198,0.55153,1.01471,0.59059,0.9736,0.0009209,0.0009209,0.0009209
111,1507.58,1.25973,0.72984,1.16511,0.89808,0.82292,0.90909,0.55355,1.01605,0.70525,0.97322,0.000911,0.000911,0.000911
112,1520.68,1.23848,0.7123,1.14845,0.91738,0.85417,0.92284,0.52981,1.05029,0.9124,0.98552,0.0009011,0.0009011,0.0009011
113,1533.75,1.24046,0.70407,1.1587,0.88263,0.82292,0.90273,0.5375,1.03272,0.7502,0.9754,0.0008912,0.0008912,0.0008912
114,1546.8,1.22672,0.73197,1.1433,0.88048,0.85417,0.90821,0.53363,1.0646,0.7313,0.99916,0.0008813,0.0008813,0.0008813
115,1559.92,1.22635,0.71605,1.14148,0.87338,0.86222,0.91519,0.53334,1.07003,0.6008,1.00006,0.0008714,0.0008714,0.0008714
116,1573.1,1.23584,0.71355,1.14635,0.90709,0.82292,0.92075,0.55306,1.02883,0.79804,0.96071,0.0008615,0.0008615,0.0008615
117,1586.3,1.23725,0.72305,1.14395,0.89697,0.81619,0.90092,0.53497,1.04487,0.82658,0.97643,0.0008516,0.0008516,0.0008516
118,1599.7,1.21245,0.70022,1.13891,0.85756,0.86458,0.89975,0.54923,0.99771,1.04608,0.93776,0.0008417,0.0008417,0.0008417
119,1613.44,1.1776,0.69659,1.12045,0.91668,0.84375,0.90986,0.55499,0.98799,0.76653,0.94329,0.0008318,0.0008318,0.0008318
120,1627.27,1.19165,0.69824,1.13243,0.90713,0.875,0.91136,0.54398,1.05627,0.66707,0.97784,0.0008219,0.0008219,0.0008219
121,1640.78,1.202,0.71776,1.1429,0.84812,0.875,0.8998,0.54627,1.07056,0.65784,0.97665,0.000812,0.000812,0.000812
122,1654.78,1.19982,0.71898,1.1255,0.83787,0.83333,0.87025,0.53262,1.04129,0.67332,0.97596,0.0008021,0.0008021,0.0008021
123,1669.01,1.21105,0.699,1.14406,0.9218,0.83333,0.91019,0.55204,1.03596,0.59296,0.95311,0.0007922,0.0007922,0.0007922
124,1682.81,1.19963,0.69655,1.12075,0.9199,0.83747,0.89907,0.5366,1.07213,0.59195,0.97573,0.0007823,0.0007823,0.0007823
125,1696.74,1.19663,0.69033,1.13809,0.91126,0.83333,0.88709,0.52397,1.04806,0.78275,0.97678,0.0007724,0.0007724,0.0007724
126,1710.55,1.17912,0.70353,1.12405,0.90188,0.86173,0.90148,0.53702,1.03371,0.59145,0.95773,0.0007625,0.0007625,0.0007625
127,1724.6,1.17304,0.67963,1.12444,0.84503,0.85201,0.90662,0.54755,1.0571,0.61769,0.98073,0.0007526,0.0007526,0.0007526
128,1738.38,1.2005,0.70537,1.12591,0.87374,0.875,0.90223,0.5557,1.02232,0.55827,0.9698,0.0007427,0.0007427,0.0007427
129,1752.48,1.16675,0.6817,1.11403,0.87237,0.86458,0.89903,0.55287,1.00789,0.54971,0.94723,0.0007328,0.0007328,0.0007328
130,1766.72,1.15696,0.68403,1.09817,0.85656,0.87088,0.89273,0.57397,0.99054,1.02614,0.93793,0.0007229,0.0007229,0.0007229
131,1781,1.16665,0.68251,1.11014,0.85899,0.80208,0.88804,0.54419,1.02494,0.64925,0.97032,0.000713,0.000713,0.000713
132,1794.98,1.18652,0.68549,1.12309,0.88267,0.86205,0.90595,0.56052,1.0167,0.55659,0.97292,0.0007031,0.0007031,0.0007031
133,1808.98,1.17679,0.6944,1.12495,0.9052,0.83333,0.8955,0.52934,1.06378,0.61843,0.99045,0.0006932,0.0006932,0.0006932
134,1823.32,1.13675,0.66582,1.09276,0.89566,0.82292,0.88563,0.53038,1.05276,0.55246,0.99753,0.0006833,0.0006833,0.0006833
135,1837.44,1.13004,0.66242,1.09494,0.87432,0.86458,0.89978,0.55008,1.03816,0.57742,1.00513,0.0006734,0.0006734,0.0006734
136,1852.22,1.17216,0.68598,1.11066,0.89648,0.82292,0.89206,0.562,0.99221,0.56532,0.95165,0.0006635,0.0006635,0.0006635
137,1867.59,1.11705,0.65956,1.0958,0.84532,0.86458,0.89201,0.56551,1.01988,0.55335,0.9614,0.0006536,0.0006536,0.0006536
138,1883.22,1.10948,0.65176,1.083,0.89779,0.85417,0.90703,0.57476,0.98367,0.81646,0.95433,0.0006437,0.0006437,0.0006437
139,1898.84,1.09835,0.65159,1.08355,0.8695,0.86458,0.89604,0.5622,1.01812,0.64486,0.97618,0.0006338,0.0006338,0.0006338
140,1913.93,1.13441,0.65492,1.10407,0.87781,0.8232,0.89602,0.56106,1.04627,0.55018,0.99507,0.0006239,0.0006239,0.0006239
141,1928.8,1.11838,0.64439,1.09582,0.91781,0.84375,0.90926,0.56695,1.02325,0.5342,0.98545,0.000614,0.000614,0.000614
142,1943.62,1.11768,0.65231,1.0802,0.84005,0.87531,0.89229,0.56328,0.96847,0.59156,0.93852,0.0006041,0.0006041,0.0006041
143,1958.97,1.1197,0.65968,1.09446,0.922,0.86195,0.90439,0.55593,1.03128,0.53547,0.99913,0.0005942,0.0005942,0.0005942
144,1974.59,1.0958,0.63175,1.07407,0.884,0.86458,0.89932,0.55948,1.02806,0.51513,0.99064,0.0005843,0.0005843,0.0005843
145,1989.97,1.10134,0.64058,1.09518,0.83753,0.85918,0.89076,0.55556,1.03088,0.52726,0.99694,0.0005744,0.0005744,0.0005744
146,2005.6,1.11228,0.65027,1.07955,0.87813,0.82568,0.89109,0.54139,1.03388,0.53598,0.99153,0.0005645,0.0005645,0.0005645
147,2021.1,1.08449,0.62636,1.07619,0.90096,0.85284,0.9039,0.5695,1.02204,0.59243,0.98589,0.0005546,0.0005546,0.0005546
148,2038.09,1.06509,0.62393,1.0634,0.90707,0.91509,0.93805,0.56045,1.01692,0.50864,0.97876,0.0005447,0.0005447,0.0005447
149,2054.56,1.0919,0.63174,1.07511,0.92838,0.85417,0.93128,0.54261,1.04013,0.52644,0.99606,0.0005348,0.0005348,0.0005348
150,2070.78,1.07617,0.61994,1.06378,0.87543,0.85417,0.90292,0.53853,1.0411,0.53037,0.9962,0.0005249,0.0005249,0.0005249
151,2086.45,1.07542,0.62078,1.06386,0.86768,0.88804,0.89867,0.54545,1.02175,0.57406,0.98495,0.000515,0.000515,0.000515
152,2102.41,1.08364,0.65712,1.07399,0.8939,0.87768,0.90951,0.55702,1.04354,0.55936,1.00825,0.0005051,0.0005051,0.0005051
153,2118.69,1.073,0.62151,1.05978,0.87358,0.86378,0.90924,0.5489,1.03073,0.96743,0.97886,0.0004952,0.0004952,0.0004952
154,2134.83,1.07252,0.62577,1.06574,0.89214,0.86157,0.91445,0.56955,0.99569,0.72689,0.96136,0.0004853,0.0004853,0.0004853
155,2150.51,1.05904,0.61493,1.06647,0.89062,0.85417,0.91038,0.54265,1.00746,0.69103,0.96729,0.0004754,0.0004754,0.0004754
156,2166.58,1.05094,0.59971,1.05879,0.8863,0.84375,0.88791,0.54605,1.00812,0.55628,0.9668,0.0004655,0.0004655,0.0004655
157,2182.58,1.06788,0.61111,1.06069,0.91152,0.85857,0.91305,0.54641,1.01892,0.54161,0.97021,0.0004556,0.0004556,0.0004556
158,2198.69,1.04559,0.6027,1.04989,0.86393,0.85981,0.89296,0.55022,1.01075,0.58455,0.97909,0.0004457,0.0004457,0.0004457
159,2213.96,1.04768,0.60791,1.05014,0.9225,0.84375,0.91527,0.54319,1.02433,0.72268,0.98087,0.0004358,0.0004358,0.0004358
160,2229.51,1.043,0.61374,1.06851,0.91852,0.82199,0.88764,0.54016,1.02296,0.56523,0.97609,0.0004259,0.0004259,0.0004259
161,2244.84,1.06176,0.60694,1.06447,0.90972,0.84375,0.90234,0.5517,1.03167,0.50247,0.98259,0.000416,0.000416,0.000416
162,2260.5,1.04745,0.60397,1.04741,0.93325,0.87385,0.92427,0.54851,1.0174,0.5598,0.99219,0.0004061,0.0004061,0.0004061
163,2275.9,1.03078,0.61642,1.05442,0.88966,0.83994,0.88677,0.54697,1.05011,0.51109,1.00499,0.0003962,0.0003962,0.0003962
164,2291.57,1.01361,0.59295,1.03954,0.92123,0.85284,0.90234,0.55376,1.04054,0.63093,1.0114,0.0003863,0.0003863,0.0003863
165,2306.83,1.01534,0.59224,1.04557,0.91918,0.85417,0.91474,0.54381,1.03341,0.68284,1.00366,0.0003764,0.0003764,0.0003764
166,2321.87,1.02045,0.59137,1.04174,0.908,0.85417,0.89832,0.54444,1.02604,0.64463,1.01412,0.0003665,0.0003665,0.0003665
167,2336.62,1.03307,0.60411,1.04972,0.94222,0.84931,0.92434,0.55157,1.03069,0.65193,1.01603,0.0003566,0.0003566,0.0003566
168,2350.15,1.01836,0.58437,1.0509,0.91986,0.85417,0.89913,0.54801,1.01474,0.62557,0.99231,0.0003467,0.0003467,0.0003467
169,2363.73,1.00688,0.59637,1.03548,0.91703,0.83333,0.89624,0.54786,1.01526,0.65376,1.00508,0.0003368,0.0003368,0.0003368
170,2378.01,0.98542,0.56594,1.0235,0.91262,0.87035,0.89773,0.54886,1.03715,0.60375,1.01532,0.0003269,0.0003269,0.0003269
171,2392.33,1.00394,0.58821,1.03369,0.91103,0.82292,0.90286,0.54871,1.0235,0.60041,1.0004,0.000317,0.000317,0.000317
172,2405.94,1.00746,0.58887,1.04626,0.94058,0.86458,0.94182,0.5639,1.02608,0.63831,1.01155,0.0003071,0.0003071,0.0003071
