epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,118.491,1.41731,0.84583,1.00852,0.8538,0.83456,0.88589,0.48976,1.47232,1.22486,0.99436,0.0015941,0.0015941,0.0015941
43,121.165,1.37406,0.82752,0.99897,0.74072,0.82143,0.82041,0.45572,1.7496,1.15655,1.02773,0.0015842,0.0015842,0.0015842
44,123.84,1.39211,0.83546,0.98124,0.90156,0.67857,0.82339,0.39908,1.80996,1.36943,1.10429,0.0015743,0.0015743,0.0015743
45,126.511,1.34308,0.81739,0.9617,0.83278,0.92857,0.90208,0.44177,1.72573,1.18277,1.06823,0.0015644,0.0015644,0.0015644
46,129.16,1.41161,0.87157,1.02539,0.88765,0.92857,0.939,0.45494,1.84216,1.01985,1.1003,0.0015545,0.0015545,0.0015545
47,131.825,1.37859,0.87003,0.99347,0.91483,0.76761,0.90912,0.41059,1.92352,1.19265,1.08474,0.0015446,0.0015446,0.0015446
48,134.509,1.45544,0.87282,0.99992,0.99042,0.71429,0.88072,0.44491,1.64663,1.19518,1.0121,0.0015347,0.0015347,0.0015347
49,137.191,1.44516,0.85477,0.99103,0.90866,0.82143,0.85493,0.4692,1.62033,1.04611,1.00533,0.0015248,0.0015248,0.0015248
50,139.871,1.41195,0.87097,0.96596,0.8142,0.78571,0.82968,0.45645,1.492,0.99836,1.00342,0.0015149,0.0015149,0.0015149
51,142.557,1.41664,0.93559,1.02302,0.85982,0.87658,0.91631,0.48516,1.52666,1.06826,1.00217,0.001505,0.001505,0.001505
52,145.217,1.47026,0.95165,1.03688,0.57369,0.71429,0.61319,0.29906,1.92238,1.65391,1.17094,0.0014951,0.0014951,0.0014951
53,147.883,1.42162,0.85404,0.95371,0.86051,0.85714,0.92437,0.47252,1.45012,0.99659,0.98387,0.0014852,0.0014852,0.0014852
54,150.57,1.42114,0.8923,1.00085,0.95136,0.78571,0.92642,0.46429,1.58783,1.04837,1.01021,0.0014753,0.0014753,0.0014753
55,153.21,1.38464,0.84288,1.00673,0.88784,0.84837,0.92646,0.49637,1.53848,0.97112,1.05285,0.0014654,0.0014654,0.0014654
56,155.859,1.35663,0.79102,0.96705,0.75488,0.89286,0.88526,0.48898,1.49869,1.00314,1.05924,0.0014555,0.0014555,0.0014555
57,158.548,1.30787,0.79851,0.97966,0.92841,0.82143,0.91385,0.48663,1.5263,1.05931,1.0412,0.0014456,0.0014456,0.0014456
58,161.247,1.30798,0.78429,0.98844,0.83982,0.75,0.74942,0.38337,1.59255,1.09508,1.03123,0.0014357,0.0014357,0.0014357
59,163.934,1.25736,0.79593,0.97136,0.93775,0.78571,0.87656,0.47299,1.43913,0.94625,0.98504,0.0014258,0.0014258,0.0014258
60,166.616,1.31127,0.82097,0.98444,0.94784,0.85714,0.9183,0.53558,1.34464,0.99334,0.94763,0.0014159,0.0014159,0.0014159
61,169.291,1.35509,0.78663,0.97812,0.87724,0.85714,0.87735,0.51452,1.46808,0.98605,0.96832,0.001406,0.001406,0.001406
62,171.957,1.35739,0.77555,0.94738,0.8558,0.84807,0.88786,0.47325,1.51349,0.91218,1.00744,0.0013961,0.0013961,0.0013961
