epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,685.686,0.90703,0.55863,0.89065,0.88759,0.96603,0.9292,0.62001,0.61872,1.41061,0.50195,0.00048275,0.00048275,0.00048275
95,693.122,0.87891,0.56234,0.90055,0.90092,0.94422,0.93652,0.62464,0.63036,1.54852,0.50299,0.0004745,0.0004745,0.0004745
96,700.805,0.87002,0.53574,0.88435,0.84999,0.96156,0.9038,0.60739,0.65201,1.42966,0.51058,0.00046625,0.00046625,0.00046625
97,708.118,0.86249,0.54047,0.88863,0.85343,0.94663,0.89883,0.60553,0.64226,1.56231,0.51363,0.000458,0.000458,0.000458
98,715.423,0.8285,0.51702,0.88981,0.89924,0.95907,0.92614,0.62451,0.64048,1.46532,0.50999,0.00044975,0.00044975,0.00044975
99,722.881,0.92054,0.56616,0.91911,0.90795,0.92679,0.93913,0.62724,0.63029,1.43996,0.5031,0.0004415,0.0004415,0.0004415
100,730.773,0.86805,0.54427,0.88436,0.90651,0.94298,0.93371,0.62902,0.61006,1.42803,0.49943,0.00043325,0.00043325,0.00043325
101,738.099,0.89486,0.53992,0.88898,0.89953,0.94603,0.92793,0.62327,0.63411,1.60933,0.50982,0.000425,0.000425,0.000425
102,745.341,0.86412,0.54159,0.89794,0.89115,0.9703,0.95038,0.6516,0.60377,1.41639,0.49609,0.00041675,0.00041675,0.00041675
103,752.879,0.91676,0.54968,0.93738,0.90481,0.95405,0.93434,0.61486,0.66916,1.34284,0.51058,0.0004085,0.0004085,0.0004085
104,760.396,0.87549,0.54433,0.91089,0.91689,0.96609,0.9447,0.6504,0.59645,1.32442,0.49786,0.00040025,0.00040025,0.00040025
105,767.778,0.87194,0.522,0.88916,0.90918,0.95809,0.94379,0.64227,0.60877,1.28637,0.50392,0.000392,0.000392,0.000392
106,775.335,0.81428,0.50713,0.87169,0.89673,0.95208,0.93865,0.64161,0.5974,1.31833,0.49736,0.00038375,0.00038375,0.00038375
107,782.931,0.86037,0.52817,0.88004,0.89615,0.961,0.93622,0.63025,0.63554,1.33389,0.52065,0.0003755,0.0003755,0.0003755
108,790.259,0.88097,0.53196,0.87493,0.88674,0.95605,0.92319,0.63083,0.62326,1.37263,0.50567,0.00036725,0.00036725,0.00036725
109,798.12,0.81833,0.52204,0.88837,0.8946,0.95827,0.92108,0.61963,0.63708,1.56787,0.50927,0.000359,0.000359,0.000359
110,805.669,0.86298,0.53027,0.89138,0.89647,0.9625,0.91539,0.6114,0.62483,1.51969,0.50633,0.00035075,0.00035075,0.00035075
111,813.176,0.8337,0.52407,0.87916,0.88547,0.9415,0.91709,0.62021,0.63396,1.24551,0.50741,0.0003425,0.0003425,0.0003425
112,820.702,0.79579,0.50487,0.87345,0.87856,0.95521,0.92506,0.62575,0.61523,1.27971,0.49773,0.00033425,0.00033425,0.00033425
113,828.119,0.83622,0.50479,0.87063,0.90373,0.96533,0.93799,0.63662,0.60656,1.3059,0.49453,0.000326,0.000326,0.000326
114,835.41,0.78731,0.50052,0.87736,0.89897,0.96944,0.9342,0.63099,0.63911,1.37599,0.49957,0.00031775,0.00031775,0.00031775
115,842.631,0.80632,0.51183,0.87728,0.89512,0.96731,0.93025,0.63706,0.61137,1.41102,0.49625,0.0003095,0.0003095,0.0003095
116,850.024,0.80303,0.49148,0.86983,0.89574,0.97125,0.93091,0.63236,0.60757,1.41439,0.49938,0.00030125,0.00030125,0.00030125
117,857.441,0.81853,0.49277,0.86299,0.89802,0.97134,0.93047,0.64005,0.59722,1.23813,0.50016,0.000293,0.000293,0.000293
118,865.209,0.84187,0.51922,0.89375,0.8992,0.96977,0.92846,0.65128,0.58625,1.18493,0.49818,0.00028475,0.00028475,0.00028475
119,872.449,0.78826,0.49935,0.86508,0.89711,0.97296,0.93122,0.64608,0.61046,1.24503,0.50238,0.0002765,0.0002765,0.0002765
120,879.819,0.75545,0.47986,0.85511,0.89563,0.97428,0.92562,0.66119,0.58574,1.25843,0.49646,0.00026825,0.00026825,0.00026825
121,887.385,0.77748,0.48679,0.86503,0.90057,0.97146,0.92356,0.65594,0.59595,1.25044,0.49991,0.00026,0.00026,0.00026
122,895.645,0.77712,0.48374,0.87014,0.90084,0.97096,0.93077,0.65085,0.58296,1.28527,0.49393,0.00025175,0.00025175,0.00025175
123,903.242,0.78762,0.47727,0.88413,0.90235,0.97005,0.93208,0.65056,0.59183,1.24465,0.49438,0.0002435,0.0002435,0.0002435
124,910.554,0.78707,0.49255,0.89066,0.89902,0.96961,0.92909,0.63893,0.60425,1.1592,0.49742,0.00023525,0.00023525,0.00023525
125,917.87,0.77274,0.47522,0.86199,0.90376,0.96782,0.91481,0.62335,0.61158,1.13285,0.49761,0.000227,0.000227,0.000227
126,925.433,0.77474,0.48732,0.89061,0.90327,0.96944,0.92338,0.62786,0.61423,1.20524,0.49741,0.00021875,0.00021875,0.00021875
127,932.753,0.76496,0.47444,0.85908,0.90313,0.96944,0.92507,0.6412,0.59724,1.28843,0.4939,0.0002105,0.0002105,0.0002105
128,940.297,0.79714,0.49151,0.86528,0.89842,0.96944,0.92174,0.64395,0.60094,1.40833,0.49509,0.00020225,0.00020225,0.00020225
129,947.658,0.78655,0.49429,0.8734,0.90166,0.96944,0.91985,0.64569,0.59643,1.51038,0.49281,0.000194,0.000194,0.000194
130,954.993,0.77257,0.47838,0.86232,0.89575,0.9625,0.915,0.634,0.61491,1.45191,0.49669,0.00018575,0.00018575,0.00018575
131,962.109,0.7711,0.47193,0.88161,0.89258,0.9625,0.91144,0.62341,0.6395,1.47167,0.51384,0.0001775,0.0001775,0.0001775
132,969.174,0.76649,0.46759,0.86001,0.8994,0.96944,0.92931,0.64247,0.60212,1.37693,0.49332,0.00016925,0.00016925,0.00016925
133,976.266,0.79441,0.47805,0.86369,0.90068,0.96944,0.92434,0.63213,0.61778,1.33589,0.49627,0.000161,0.000161,0.000161
134,983.392,0.75899,0.46786,0.84724,0.902,0.96944,0.9229,0.62672,0.61688,1.38705,0.49494,0.00015275,0.00015275,0.00015275
135,990.461,0.75341,0.46897,0.87276,0.90304,0.96719,0.91619,0.64144,0.57923,1.41568,0.48857,0.0001445,0.0001445,0.0001445
136,997.588,0.7709,0.46946,0.86466,0.90213,0.96476,0.91394,0.64992,0.57609,1.32419,0.48769,0.00013625,0.00013625,0.00013625
137,1005.19,0.74782,0.45813,0.85918,0.90398,0.96052,0.91334,0.63331,0.59322,1.26412,0.48971,0.000128,0.000128,0.000128
138,1012.59,0.72275,0.46176,0.84826,0.90234,0.96052,0.91392,0.6358,0.59024,1.23457,0.48902,0.00011975,0.00011975,0.00011975
139,1020.1,0.77002,0.48578,0.87193,0.8954,0.96944,0.91665,0.63696,0.58065,1.28098,0.48724,0.0001115,0.0001115,0.0001115
140,1027.52,0.72428,0.44827,0.8671,0.89788,0.96944,0.91993,0.64316,0.5783,1.32409,0.48714,0.00010325,0.00010325,0.00010325
141,1108.61,0.67128,0.41124,0.84393,0.89713,0.96944,0.92193,0.63901,0.59644,1.46648,0.49186,9.5e-05,9.5e-05,9.5e-05
142,1115.65,0.65178,0.41314,0.84416,0.89577,0.96944,0.92041,0.63871,0.59239,1.56883,0.49312,8.675e-05,8.675e-05,8.675e-05
143,1122.61,0.65289,0.41517,0.83864,0.89685,0.96944,0.92451,0.62583,0.60954,1.61632,0.49978,7.85e-05,7.85e-05,7.85e-05
144,1129.7,0.64626,0.40808,0.84,0.89756,0.96944,0.92468,0.63648,0.59997,1.60257,0.49714,7.025e-05,7.025e-05,7.025e-05
145,1136.63,0.67446,0.41386,0.87007,0.89984,0.96944,0.9229,0.64368,0.58835,1.5145,0.49225,6.2e-05,6.2e-05,6.2e-05
146,1143.59,0.64149,0.40954,0.84408,0.89947,0.96944,0.92576,0.63526,0.60075,1.49847,0.4943,5.375e-05,5.375e-05,5.375e-05
147,1150.56,0.66807,0.42632,0.84287,0.89831,0.96944,0.92552,0.64288,0.59886,1.47391,0.49336,4.55e-05,4.55e-05,4.55e-05
148,1157.55,0.65689,0.41174,0.84769,0.89892,0.96944,0.92543,0.65689,0.58172,1.45826,0.48931,3.725e-05,3.725e-05,3.725e-05
149,1164.6,0.66375,0.40784,0.8412,0.89903,0.9683,0.92442,0.65465,0.57694,1.45616,0.48834,2.9e-05,2.9e-05,2.9e-05
150,1171.62,0.65251,0.41113,0.8332,0.89613,0.96944,0.92428,0.65176,0.58287,1.50866,0.49025,2.075e-05,2.075e-05,2.075e-05
