epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,311.779,1.91698,1.18543,1.21111,0.50005,0.10714,0.08088,0.01522,3.42103,8.12896,2.1852,0.0015644,0.0015644,0.0015644
46,318.408,1.94063,1.27513,1.23417,0.79392,0.60714,0.66389,0.25766,2.25451,1.40691,1.26063,0.0015545,0.0015545,0.0015545
47,325.005,1.92086,1.11817,1.21322,0.83457,0.67857,0.79285,0.31076,1.87228,1.45408,1.11374,0.0015446,0.0015446,0.0015446
48,331.648,1.90774,1.17105,1.20849,0.76687,0.60714,0.69345,0.26457,2.14765,1.89916,1.29342,0.0015347,0.0015347,0.0015347
49,338.184,1.81182,1.09073,1.23823,0.83824,0.03571,0.0364,0.00429,4.63952,8.55116,4.89341,0.0015248,0.0015248,0.0015248
50,344.73,1.88212,1.10549,1.20528,0.00649,0.03571,0.00169,0.00051,5.04126,5.49573,4.31072,0.0015149,0.0015149,0.0015149
51,351.469,1.93011,1.18186,1.2186,0.69499,0.73272,0.69072,0.27756,1.95239,1.08464,1.15795,0.001505,0.001505,0.001505
52,358.159,1.9165,1.13106,1.17029,0.6782,0.57143,0.61212,0.26512,2.17734,1.26372,1.34362,0.0014951,0.0014951,0.0014951
53,364.802,1.85643,1.06941,1.16055,0.42994,0.17857,0.20937,0.05436,3.15345,2.10454,2.39709,0.0014852,0.0014852,0.0014852
54,371.522,1.84351,1.08553,1.2747,0.90446,0.82143,0.85154,0.37272,1.84286,1.00494,1.14256,0.0014753,0.0014753,0.0014753
55,378.387,1.82279,1.07221,1.17361,0.92119,0.83521,0.91019,0.39227,1.91273,0.99378,1.11767,0.0014654,0.0014654,0.0014654
56,385.259,1.73076,0.96583,1.13726,0.54182,0.25,0.30016,0.08588,2.24378,2.73883,1.46693,0.0014555,0.0014555,0.0014555
57,391.923,1.76219,1.07378,1.20631,0.90836,0.70828,0.73009,0.36356,1.89466,1.03773,1.18984,0.0014456,0.0014456,0.0014456
58,398.63,1.7265,1.03918,1.19191,0.98767,0.67857,0.80597,0.41308,1.78898,1.0759,1.16873,0.0014357,0.0014357,0.0014357
59,405.486,1.68004,1.0887,1.14729,0.91527,0.77192,0.8676,0.39648,1.98569,1.1091,1.23098,0.0014258,0.0014258,0.0014258
60,412.272,1.73793,1.08383,1.17266,0.60481,0.25,0.3386,0.10616,2.86022,2.5082,2.07328,0.0014159,0.0014159,0.0014159
61,418.982,1.77818,1.15807,1.17577,0,0,0,0,5.17574,11.7175,8.34655,0.001406,0.001406,0.001406
62,425.677,1.61047,1.03074,1.16751,0.88444,0.03571,0.03579,0.01164,4.51435,32.5627,4.21956,0.0013961,0.0013961,0.0013961
63,432.288,1.6086,0.9825,1.09053,0.77174,0.5,0.59097,0.25005,2.18508,1.92393,1.35744,0.0013862,0.0013862,0.0013862
64,439.067,1.70775,1.02216,1.23429,0.00269,0.17857,0.00212,0.0007,3.73172,9.22069,3.76721,0.0013763,0.0013763,0.0013763
65,445.858,1.67878,0.99072,1.14797,0.95226,0.71245,0.77304,0.31129,2.22402,1.27232,1.28093,0.0013664,0.0013664,0.0013664
66,452.575,1.60395,0.98315,1.11786,0.47373,0.35714,0.37885,0.09152,2.76044,2.13317,1.61016,0.0013565,0.0013565,0.0013565
67,459.446,1.56232,0.94232,1.16091,0.49655,0.10714,0.1589,0.04101,2.97434,2.58294,1.79947,0.0013466,0.0013466,0.0013466
68,466.223,1.52542,0.85046,1.04087,0.81775,0.46429,0.47184,0.23189,1.9938,1.66549,1.24544,0.0013367,0.0013367,0.0013367
69,473.12,1.63268,0.95592,1.12974,0.99203,0.71429,0.8378,0.39621,1.79441,1.24723,1.13835,0.0013268,0.0013268,0.0013268
70,479.878,1.52737,0.92353,1.14166,0.19194,0.07143,0.06246,0.0229,3.5106,3.14357,3.37101,0.0013169,0.0013169,0.0013169
71,487.2,1.60618,0.9323,1.12969,0.04038,0.07143,0.0092,0.00386,3.94576,4.08864,3.60169,0.001307,0.001307,0.001307
72,494.03,1.63253,0.92924,1.13984,0.97996,0.35714,0.40206,0.14996,2.62126,nan,1.8126,0.0012971,0.0012971,0.0012971
73,500.655,1.52731,0.91718,1.10956,0.94718,0.64055,0.74542,0.34894,1.94221,1.19241,1.15338,0.0012872,0.0012872,0.0012872
74,507.244,1.57502,0.89458,1.13216,0.85646,0.21429,0.22197,0.11678,2.27201,nan,1.66796,0.0012773,0.0012773,0.0012773
75,513.838,1.69044,1.0009,1.10744,0.73873,0.30372,0.30958,0.12941,2.09662,nan,1.42021,0.0012674,0.0012674,0.0012674
76,520.512,1.63393,0.92973,1.12101,0.45349,0.03571,0.03582,0.02129,4.21209,31.4952,5.05603,0.0012575,0.0012575,0.0012575
77,527.073,1.53371,0.93588,1.06936,0.68617,0.53571,0.65523,0.3032,2.05204,1.4907,1.27207,0.0012476,0.0012476,0.0012476
78,533.695,1.45626,0.88923,1.05529,0.94087,0.78571,0.85304,0.40799,1.8252,1.0294,1.13392,0.0012377,0.0012377,0.0012377
79,540.304,1.60779,0.97567,1.12389,0.99436,0.71429,0.85958,0.38281,1.88038,1.20879,1.17823,0.0012278,0.0012278,0.0012278
80,546.825,1.47344,0.8911,1.08319,0.77576,0.24741,0.31358,0.09104,2.77329,2.85941,1.64327,0.0012179,0.0012179,0.0012179
81,553.389,1.59722,1.04804,1.19439,0.6547,0.39286,0.4087,0.17733,2.36132,2.42839,1.54038,0.001208,0.001208,0.001208
82,560.013,1.60821,0.93283,1.0613,0.65589,0.28571,0.30504,0.13104,2.56187,1.85019,1.81964,0.0011981,0.0011981,0.0011981
83,566.805,1.54465,0.92594,1.06443,0.94295,0.75,0.83722,0.46054,1.50106,1.04642,1.06975,0.0011882,0.0011882,0.0011882
84,573.745,1.504,0.84973,1.121,0.9144,0.78571,0.87663,0.51255,1.50818,0.9737,1.04375,0.0011783,0.0011783,0.0011783
85,580.609,1.53583,0.89893,1.1344,0.96122,0.88535,0.91472,0.44076,1.71393,0.84394,1.09054,0.0011684,0.0011684,0.0011684
86,587.227,1.57826,0.88625,1.08425,0.8283,0.89286,0.88192,0.4818,1.65032,0.93844,1.06043,0.0011585,0.0011585,0.0011585
87,594.02,1.60032,0.91018,1.09833,0.88388,0.35714,0.42186,0.18751,2.50751,2.89552,1.62165,0.0011486,0.0011486,0.0011486
88,600.706,1.62242,0.92958,1.09989,0.10311,0.14286,0.05438,0.03401,nan,nan,nan,0.0011387,0.0011387,0.0011387
89,607.494,1.52018,0.92428,1.12591,0.93675,0.78571,0.8751,0.40523,1.85506,0.87983,1.15187,0.0011288,0.0011288,0.0011288
90,614.122,1.46818,0.83482,1.10042,0.87707,0.75,0.82507,0.41764,1.73766,0.91096,1.11171,0.0011189,0.0011189,0.0011189
91,620.733,1.46924,0.87266,1.07938,0.95817,0.81826,0.90685,0.50016,1.53414,0.86606,1.05912,0.001109,0.001109,0.001109
92,627.394,1.50691,0.8508,1.08538,0.9567,0.85714,0.90391,0.45025,1.63263,0.7742,1.10707,0.0010991,0.0010991,0.0010991
93,634.008,1.47404,0.86852,1.10034,0.84788,0.82143,0.80811,0.41841,1.64838,0.95139,1.14341,0.0010892,0.0010892,0.0010892
94,640.807,1.59551,0.91207,1.14664,0.91088,0.73042,0.87702,0.46805,1.71738,1.09268,1.08557,0.0010793,0.0010793,0.0010793
95,647.351,1.46243,0.87055,1.09517,0.92762,0.82143,0.93025,0.48443,1.59016,0.90746,1.05152,0.0010694,0.0010694,0.0010694
96,653.883,1.46705,0.82759,1.10381,0.76498,0.81394,0.80825,0.40022,1.73613,1.30911,1.13395,0.0010595,0.0010595,0.0010595
97,660.376,1.32191,0.80944,1.03313,1,0.74764,0.86589,0.45095,1.62833,0.9542,1.06332,0.0010496,0.0010496,0.0010496
98,666.876,1.38565,0.77526,1.04306,0.49988,0.17857,0.17091,0.06556,3.23192,2.32735,2.72184,0.0010397,0.0010397,0.0010397
99,673.443,1.41316,0.78704,1.09295,0.80925,0.9094,0.906,0.50005,1.67739,0.81536,1.1127,0.0010298,0.0010298,0.0010298
100,680.04,1.48979,0.81385,1.14314,0.86893,0.85714,0.84515,0.44503,1.67912,1.21414,1.07687,0.0010199,0.0010199,0.0010199
101,686.745,1.38368,0.79222,1.03183,0.95375,0.78571,0.89109,0.44158,1.63116,1.04172,1.04827,0.00101,0.00101,0.00101
102,693.488,1.3196,0.77335,1.04664,0.77533,0.82143,0.80119,0.37264,1.68732,1.0803,1.09081,0.0010001,0.0010001,0.0010001
103,699.977,1.37251,0.80473,1.05524,0.9199,0.75,0.88445,0.46295,1.649,0.94148,1.11602,0.0009902,0.0009902,0.0009902
