epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1119.14,1.58146,1.12673,1.50247,0.78549,0.68661,0.76034,0.41388,1.22529,0.94668,1.18251,0.00180169,0.00180169,0.00180169
43,1145.43,1.55462,1.10805,1.47321,0.77604,0.68583,0.78377,0.39183,1.2917,1.1963,1.23649,0.00179225,0.00179225,0.00179225
44,1171.79,1.59232,1.09881,1.50189,0.75963,0.82299,0.82287,0.41009,1.24749,2.08345,1.21808,0.00178263,0.00178263,0.00178263
45,1198.19,1.61252,1.14105,1.49792,0.81583,0.67708,0.77728,0.39755,1.20978,1.21214,1.19074,0.00177281,0.00177281,0.00177281
46,1224.44,1.54737,1.08759,1.46623,0.77011,0.69788,0.77376,0.39802,1.20035,0.98474,1.16573,0.0017628,0.0017628,0.0017628
47,1250.75,1.54221,1.08697,1.47975,0.76087,0.77083,0.80814,0.41043,1.19591,1.35502,1.15022,0.00175261,0.00175261,0.00175261
48,1277.11,1.55538,1.10749,1.47043,0.69451,0.76042,0.7737,0.39657,1.16389,1.08405,1.16067,0.00174223,0.00174223,0.00174223
49,1303.42,1.5484,1.09172,1.48606,0.79514,0.69792,0.80373,0.43183,1.17185,0.94253,1.15597,0.00173168,0.00173168,0.00173168
50,1329.73,1.5162,1.03775,1.46274,0.78985,0.70833,0.77338,0.41659,1.15209,1.20301,1.14948,0.00172095,0.00172095,0.00172095
51,1357.06,1.57196,1.09264,1.51326,0.77217,0.77672,0.81356,0.38959,1.36128,0.9017,1.26586,0.00171004,0.00171004,0.00171004
52,1383.52,1.55985,1.08851,1.49701,0.86974,0.69556,0.81244,0.43868,1.18233,1.42132,1.16459,0.00169895,0.00169895,0.00169895
53,1409.64,1.55401,1.05729,1.47416,0.76914,0.80208,0.80358,0.44222,1.14267,1.11411,1.1713,0.0016877,0.0016877,0.0016877
54,1435.97,1.51463,0.99409,1.47983,0.7425,0.82292,0.82876,0.42042,1.2,1.05578,1.19232,0.00167628,0.00167628,0.00167628
55,1462.21,1.5205,1.02763,1.45799,0.7959,0.76042,0.80459,0.43128,1.19055,1.36192,1.14849,0.0016647,0.0016647,0.0016647
56,1488.37,1.46841,1.02198,1.42917,0.78273,0.78125,0.78963,0.41656,1.22314,1.10407,1.19917,0.00165295,0.00165295,0.00165295
57,1514.59,1.51456,1.04716,1.46572,0.7985,0.73958,0.8468,0.42898,1.25281,1.19964,1.19666,0.00164105,0.00164105,0.00164105
58,1540.7,1.45833,1.02016,1.41729,0.84216,0.72253,0.83516,0.43628,1.19668,1.21442,1.19028,0.00162899,0.00162899,0.00162899
59,1566.93,1.47694,0.9979,1.43153,0.68741,0.82292,0.80746,0.40154,1.20559,1.59567,1.20154,0.00161678,0.00161678,0.00161678
60,1593.14,1.47303,0.96305,1.43586,0.72534,0.75,0.74794,0.41218,1.20221,1.17898,1.17717,0.00160442,0.00160442,0.00160442
61,1619.29,1.47344,0.96106,1.4188,0.73613,0.78463,0.78845,0.41379,1.18937,1.20628,1.20617,0.00159191,0.00159191,0.00159191
62,1645.4,1.45157,0.92115,1.39426,0.80738,0.71875,0.79853,0.39336,1.32156,0.97727,1.25839,0.00157926,0.00157926,0.00157926
63,1671.42,1.45179,0.93481,1.41106,0.70758,0.75,0.76378,0.40913,1.22315,0.99509,1.21017,0.00156646,0.00156646,0.00156646
64,1697.5,1.42553,0.94711,1.40094,0.75861,0.83333,0.84022,0.44918,1.17508,0.97851,1.14242,0.00155353,0.00155353,0.00155353
65,1723.8,1.42693,0.92026,1.39305,0.83548,0.8125,0.85246,0.42463,1.23823,0.78647,1.19573,0.00154047,0.00154047,0.00154047
66,1749.88,1.39611,0.9222,1.39398,0.7445,0.78125,0.7973,0.41431,1.19804,1.0421,1.20926,0.00152727,0.00152727,0.00152727
67,1776.02,1.40962,0.92123,1.37781,0.82552,0.79167,0.83245,0.43914,1.15397,0.92931,1.13075,0.00151395,0.00151395,0.00151395
68,1802.15,1.41151,0.93019,1.38992,0.81881,0.8125,0.85001,0.47562,1.0802,1.33843,1.11614,0.0015005,0.0015005,0.0015005
69,1828.56,1.43076,0.95729,1.4027,0.81968,0.75765,0.8248,0.40925,1.20187,2.35382,1.18531,0.00148694,0.00148694,0.00148694
70,1854.7,1.42747,0.92877,1.3932,0.81209,0.80208,0.8382,0.44229,1.13697,0.92436,1.14673,0.00147325,0.00147325,0.00147325
71,1880.95,1.38305,0.88651,1.3647,0.82097,0.80208,0.84091,0.42398,1.23306,1.1266,1.24079,0.00145945,0.00145945,0.00145945
72,1907.32,1.38128,0.89931,1.35851,0.73641,0.78578,0.80684,0.43388,1.15572,0.97584,1.16353,0.00144554,0.00144554,0.00144554
73,1933.48,1.3916,0.91705,1.35302,0.85463,0.7349,0.8374,0.42809,1.26445,1.11962,1.25716,0.00143152,0.00143152,0.00143152
74,1959.74,1.3609,0.87962,1.35982,0.75399,0.80208,0.82544,0.44203,1.21212,1.36966,1.21048,0.0014174,0.0014174,0.0014174
75,1986.04,1.38161,0.86644,1.37344,0.76755,0.72917,0.76147,0.39213,1.25388,1.02132,1.2261,0.00140318,0.00140318,0.00140318
76,2012.47,1.38975,0.88799,1.37456,0.73153,0.77083,0.79377,0.41977,1.24877,0.87092,1.20117,0.00138886,0.00138886,0.00138886
77,2038.69,1.37964,0.88338,1.36323,0.76485,0.70833,0.77715,0.40232,1.14985,1.19218,1.1596,0.00137444,0.00137444,0.00137444
78,2064.79,1.3753,0.85563,1.36139,0.80717,0.78489,0.83268,0.45174,1.22132,0.77633,1.21035,0.00135994,0.00135994,0.00135994
79,2090.98,1.37299,0.87761,1.37199,0.78916,0.82292,0.84244,0.42391,1.24098,0.75385,1.23887,0.00134535,0.00134535,0.00134535
80,2117.27,1.32987,0.85012,1.32701,0.80837,0.79094,0.82418,0.42293,1.24453,1.1597,1.24574,0.00133068,0.00133068,0.00133068
81,2143.48,1.32809,0.84962,1.33712,0.80153,0.79931,0.83465,0.45689,1.18888,1.27505,1.17278,0.00131593,0.00131593,0.00131593
82,2169.59,1.33235,0.85012,1.32145,0.82538,0.72917,0.83158,0.47164,1.19509,0.92621,1.19154,0.0013011,0.0013011,0.0013011
83,2195.73,1.33451,0.82098,1.32622,0.83132,0.78125,0.83987,0.42703,1.26558,0.73928,1.26324,0.0012862,0.0012862,0.0012862
84,2221.99,1.33359,0.84313,1.34831,0.81809,0.70274,0.80739,0.44412,1.12519,0.89251,1.17594,0.00127123,0.00127123,0.00127123
