epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,204.736,1.03366,0.62648,0.95988,0.91152,0.91698,0.92559,0.6206,1.15285,0.83538,1.15328,0.00091175,0.00091175,0.00091175
43,208.939,1.05669,0.64242,0.96944,0.93095,0.88067,0.92196,0.6037,1.12086,0.85773,1.12743,0.0009035,0.0009035,0.0009035
44,213.148,1.0046,0.61197,0.94083,0.92107,0.90241,0.92197,0.63181,1.08331,0.71594,1.10951,0.00089525,0.00089525,0.00089525
45,217.359,1.07435,0.63749,0.96717,0.89317,0.87752,0.89794,0.60332,1.10371,0.87896,1.13418,0.000887,0.000887,0.000887
46,221.539,1.02922,0.61216,0.94636,0.89198,0.8923,0.90817,0.61057,1.2084,0.78644,1.16161,0.00087875,0.00087875,0.00087875
47,225.711,1.00814,0.60002,0.95119,0.93594,0.91192,0.92616,0.63065,1.19242,0.78222,1.16301,0.0008705,0.0008705,0.0008705
48,229.903,0.99541,0.59685,0.95503,0.90901,0.8833,0.90241,0.61878,1.18548,0.74623,1.11188,0.00086225,0.00086225,0.00086225
49,234.082,1.02918,0.60646,0.94306,0.88045,0.87917,0.89632,0.60689,1.13167,0.86621,1.10917,0.000854,0.000854,0.000854
50,238.23,1.0201,0.5942,0.9473,0.92699,0.92139,0.92053,0.61917,1.1664,0.7134,1.15344,0.00084575,0.00084575,0.00084575
51,242.416,0.97567,0.58835,0.92641,0.90855,0.93426,0.918,0.63319,1.05188,0.84066,1.08076,0.0008375,0.0008375,0.0008375
52,246.598,1.00763,0.5898,0.95081,0.90793,0.86429,0.91134,0.62429,1.11095,0.76762,1.13102,0.00082925,0.00082925,0.00082925
53,250.807,0.99236,0.58167,0.94173,0.87907,0.86002,0.89732,0.61197,1.10768,0.81346,1.15627,0.000821,0.000821,0.000821
54,254.954,0.99242,0.58382,0.92998,0.89359,0.88256,0.91752,0.63314,1.08678,0.82493,1.10848,0.00081275,0.00081275,0.00081275
55,259.105,0.99623,0.58153,0.94049,0.87119,0.94119,0.92915,0.63883,1.18448,0.69988,1.12724,0.0008045,0.0008045,0.0008045
56,263.303,0.99803,0.56813,0.92765,0.8925,0.90128,0.91348,0.60887,1.14508,0.79584,1.15092,0.00079625,0.00079625,0.00079625
57,267.537,1.00409,0.58322,0.93823,0.91751,0.93384,0.93157,0.61296,1.11784,0.789,1.10766,0.000788,0.000788,0.000788
58,271.674,0.95204,0.56104,0.91556,0.91784,0.91321,0.93422,0.65361,1.16669,0.76233,1.14317,0.00077975,0.00077975,0.00077975
59,275.847,0.96792,0.56748,0.93399,0.92899,0.92182,0.92876,0.63168,1.06352,0.70928,1.11029,0.0007715,0.0007715,0.0007715
60,280.033,0.97057,0.58179,0.93865,0.90464,0.93867,0.94147,0.62622,1.08428,0.74711,1.11889,0.00076325,0.00076325,0.00076325
61,284.19,0.94613,0.5543,0.91246,0.92306,0.91057,0.93036,0.61914,1.10014,0.78663,1.10196,0.000755,0.000755,0.000755
62,288.325,0.95713,0.55678,0.92178,0.90986,0.89521,0.91556,0.62719,1.03911,0.80981,1.06069,0.00074675,0.00074675,0.00074675
63,292.512,0.94939,0.55544,0.92546,0.85898,0.89668,0.88941,0.60824,1.06132,0.91219,1.09278,0.0007385,0.0007385,0.0007385
