epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,820.912,1.15672,0.69688,1.06409,0.91465,0.89058,0.91283,0.61484,0.98934,0.70568,1.02482,0.00112605,0.00112605,0.00112605
43,840.457,1.16527,0.71092,1.06445,0.90696,0.84387,0.92208,0.58824,0.99865,0.72223,1.00619,0.00112016,0.00112016,0.00112016
44,860.043,1.1363,0.70941,1.05269,0.86022,0.86646,0.92006,0.60475,1.22813,0.958,1.12013,0.00111414,0.00111414,0.00111414
45,879.327,1.10632,0.66812,1.02777,0.87253,0.82132,0.89104,0.60577,1.39308,0.88441,1.43368,0.00110801,0.00110801,0.00110801
46,899.031,1.1693,0.71575,1.08931,0.87417,0.85883,0.8879,0.57234,1.17023,6.25829,1.06445,0.00110175,0.00110175,0.00110175
47,918.53,1.1374,0.68349,1.07102,0.8911,0.91129,0.93155,0.62125,1.04392,0.72792,1.03865,0.00109538,0.00109538,0.00109538
48,937.836,1.08979,0.66291,1.03384,0.8411,0.88114,0.8955,0.59232,0.93605,0.62406,0.98697,0.0010889,0.0010889,0.0010889
49,957.401,1.06505,0.64146,1.02252,0.90227,0.87787,0.93917,0.59631,0.97984,1.00451,1.00423,0.0010823,0.0010823,0.0010823
50,977.048,1.09808,0.65527,1.04274,0.90842,0.8604,0.93206,0.61828,1.00437,0.78217,1.02465,0.00107559,0.00107559,0.00107559
51,996.544,1.10713,0.66798,1.04454,0.91068,0.87292,0.93852,0.61238,0.98707,0.75652,0.9963,0.00106877,0.00106877,0.00106877
52,1015.86,1.08164,0.63497,1.02034,0.85857,0.94614,0.93646,0.63113,1.10373,0.61391,1.13095,0.00106185,0.00106185,0.00106185
53,1035.27,1.09851,0.64813,1.05027,0.87581,0.88927,0.91059,0.61017,0.87942,0.82898,0.97468,0.00105481,0.00105481,0.00105481
54,1055.12,1.09105,0.64937,1.03628,0.83728,0.87909,0.87066,0.57408,1.00469,0.77774,1.01319,0.00104768,0.00104768,0.00104768
55,1074.1,1.0571,0.64128,1.02871,0.88536,0.88954,0.93078,0.60948,1.01959,1.13875,1.05832,0.00104044,0.00104044,0.00104044
56,1093.7,1.09193,0.6552,1.06572,0.87761,0.89451,0.92859,0.60953,0.98315,1.30695,0.99604,0.0010331,0.0010331,0.0010331
57,1113.94,1.07728,0.61838,1.01821,0.92344,0.87564,0.93813,0.59059,1.03715,1.14163,1.09785,0.00102566,0.00102566,0.00102566
58,1133.46,1.04957,0.62531,1.01362,0.94909,0.91732,0.95062,0.62934,1.07008,0.59465,1.08297,0.00101812,0.00101812,0.00101812
59,1152.74,1.03493,0.59581,1.02016,0.94381,0.88513,0.93603,0.61416,0.97233,0.79416,1.04233,0.00101049,0.00101049,0.00101049
60,1172.66,1.0633,0.60086,1.02603,0.90974,0.89093,0.93016,0.61899,0.96518,0.81282,1.03476,0.00100276,0.00100276,0.00100276
61,1191.94,1.06113,0.62994,1.01397,0.88246,0.88462,0.91565,0.63283,0.98094,0.98235,0.99092,0.000994942,0.000994942,0.000994942
62,1211.26,1.03446,0.60968,1.00823,0.93864,0.85427,0.92577,0.59554,1.18266,1.22358,1.11633,0.000987034,0.000987034,0.000987034
63,1230.56,1.03697,0.59492,1.01451,0.89248,0.86806,0.91957,0.60078,1.09847,0.66672,1.12265,0.000979039,0.000979039,0.000979039
64,1250.41,0.99573,0.58071,0.9995,0.89011,0.88959,0.93432,0.61474,1.13638,0.57453,1.15375,0.000970958,0.000970958,0.000970958
65,1269.93,1.02395,0.59808,1.02013,0.91463,0.88493,0.9356,0.6051,0.97457,0.68018,1.03038,0.000962793,0.000962793,0.000962793
66,1288.93,1.0017,0.58293,0.99496,0.95011,0.88045,0.93641,0.61675,1.36876,0.98988,1.4297,0.000954546,0.000954546,0.000954546
67,1307.91,1.00344,0.58006,1.02119,0.92894,0.8993,0.94757,0.63747,1.06657,0.76597,1.0243,0.000946219,0.000946219,0.000946219
68,1327.62,1.00847,0.57867,1.01217,0.9262,0.89749,0.93507,0.63947,1.16199,1.22164,1.08186,0.000937815,0.000937815,0.000937815
69,1346.74,0.98342,0.56412,0.99522,0.87471,0.93045,0.9317,0.63269,0.9477,0.54373,0.994,0.000929335,0.000929335,0.000929335
70,1367.04,0.99846,0.55434,1.00269,0.86779,0.89668,0.9254,0.61992,0.98393,0.78525,0.9792,0.000920782,0.000920782,0.000920782
71,1386.99,0.96031,0.53369,0.96521,0.93941,0.89294,0.93807,0.63897,0.96356,0.6586,0.99356,0.000912157,0.000912157,0.000912157
72,1406.44,0.94503,0.53011,0.99189,0.91864,0.89607,0.93215,0.63654,0.97914,0.80159,1.01137,0.000903462,0.000903462,0.000903462
73,1426.01,0.92961,0.52437,0.96872,0.96156,0.89515,0.92109,0.61691,0.98558,0.68393,1.04724,0.000894701,0.000894701,0.000894701
74,1445.52,0.97227,0.55922,1.01056,0.92031,0.93179,0.92324,0.63437,0.98752,0.57679,1.0194,0.000885875,0.000885875,0.000885875
75,1464.59,0.92188,0.51814,0.95487,0.90749,0.85671,0.9105,0.60524,0.98831,0.93378,1.01806,0.000876985,0.000876985,0.000876985
76,1483.81,0.9946,0.58118,1.01659,0.92529,0.88174,0.91651,0.59441,1.15297,1.08026,1.1186,0.000868035,0.000868035,0.000868035
77,1502.84,0.92403,0.54273,0.97367,0.9424,0.90317,0.9349,0.64462,0.90101,0.53369,0.99656,0.000859027,0.000859027,0.000859027
78,1522.62,0.91924,0.52749,0.9788,0.91859,0.92446,0.93622,0.64607,0.96275,0.87021,0.99743,0.000849963,0.000849963,0.000849963
79,1541.97,0.91612,0.50804,0.97185,0.89196,0.91836,0.9413,0.65102,0.94671,0.64095,1.03497,0.000840844,0.000840844,0.000840844
80,1561.64,0.93109,0.52897,0.97713,0.92064,0.87449,0.93349,0.63764,0.94003,0.64117,0.98184,0.000831674,0.000831674,0.000831674
81,1580.53,0.93226,0.539,0.97819,0.89493,0.88217,0.93295,0.63692,0.96611,0.77122,1.01927,0.000822454,0.000822454,0.000822454
82,1599.45,0.91545,0.52488,0.97698,0.88284,0.90909,0.92546,0.62784,0.94118,0.68759,1.00144,0.000813187,0.000813187,0.000813187
83,1618.16,0.91251,0.50449,0.97112,0.90404,0.92835,0.93901,0.63187,0.99246,1.03197,1.00251,0.000803876,0.000803876,0.000803876
84,1637.18,0.90608,0.51339,0.96904,0.91527,0.90057,0.93706,0.63184,0.91343,0.65188,0.99768,0.000794521,0.000794521,0.000794521
85,1656.25,0.87542,0.49956,0.97058,0.93218,0.90986,0.94123,0.66398,0.91213,0.72834,0.99007,0.000785127,0.000785127,0.000785127
86,1675.84,0.91938,0.51352,0.95237,0.94894,0.90268,0.94,0.66605,1.00588,0.92476,1.01694,0.000775694,0.000775694,0.000775694
87,1695.52,0.91209,0.5015,0.96687,0.97317,0.87535,0.93849,0.64839,1.0773,1.22671,1.04781,0.000766226,0.000766226,0.000766226
88,1714.61,0.89973,0.51085,0.96252,0.93562,0.89558,0.95029,0.65624,0.97847,0.98027,0.9954,0.000756725,0.000756725,0.000756725
89,1733.76,0.91886,0.49838,0.97517,0.94332,0.90214,0.95513,0.6532,1.08364,0.75857,1.04889,0.000747192,0.000747192,0.000747192
90,1752.94,0.89807,0.50259,0.95999,0.93446,0.87737,0.92784,0.64358,1.33196,1.0767,1.22221,0.000737631,0.000737631,0.000737631
91,1772.12,0.86543,0.47305,0.9447,0.92636,0.8967,0.92738,0.62928,1.5083,0.9592,1.35898,0.000728044,0.000728044,0.000728044
92,1791.34,0.8635,0.48756,0.94965,0.96356,0.90505,0.94387,0.65725,0.89752,0.55505,0.96865,0.000718433,0.000718433,0.000718433
93,1810.35,0.87331,0.48372,0.95707,0.93247,0.91836,0.94188,0.6632,1.04423,1.2931,1.04466,0.0007088,0.0007088,0.0007088
94,1829.47,0.86554,0.48397,0.95317,0.96512,0.87669,0.95463,0.66488,1.10178,1.34066,1.05478,0.000699148,0.000699148,0.000699148
95,1848.33,0.84587,0.47967,0.94401,0.92831,0.88279,0.93727,0.66949,0.81953,0.49362,0.94722,0.00068948,0.00068948,0.00068948
96,1868,0.84686,0.46216,0.94803,0.95681,0.88449,0.94318,0.66357,1.31099,1.10014,1.14641,0.000679797,0.000679797,0.000679797
97,1886.59,0.88914,0.4837,0.97186,0.91412,0.91836,0.94217,0.66102,1.44969,0.9837,1.53067,0.000670102,0.000670102,0.000670102
98,1905.8,0.82724,0.45341,0.93818,0.89022,0.90081,0.92874,0.65173,1.08812,0.68055,1.08879,0.000660397,0.000660397,0.000660397
99,1924.94,0.80254,0.45052,0.9355,0.9535,0.89909,0.94766,0.66304,1.0561,1.02653,0.98944,0.000650685,0.000650685,0.000650685
100,1943.95,0.81937,0.4533,0.93196,0.94592,0.90248,0.95113,0.66743,0.83449,0.60071,0.94421,0.000640969,0.000640969,0.000640969
